date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,DayMonth
2014-08-27,26.0,34.0,29.2,68.0,0.0,,4.0,70.0,2.0,E ,96745,27-08
2014-08-28,25.0,34.0,28.5,73.0,0.0,,3.0,20.0,2.0,NE,96745,28-08
2014-08-29,26.0,33.0,28.7,76.0,0.2,3.6,3.0,350.0,1.0,N ,96745,29-08
2014-08-30,26.0,34.0,28.9,71.0,0.0,,4.0,290.0,2.0,NE,96745,30-08
2014-08-31,26.0,33.6,29.2,73.0,0.0,,6.0,90.0,3.0,E ,96745,31-08
2014-09-01,26.0,34.0,29.3,70.0,0.0,8.0,4.0,80.0,2.0,E ,96745,01-09
2014-09-02,26.0,34.6,29.1,72.0,0.0,8.0,4.0,40.0,1.0,E ,96745,02-09
2014-09-03,27.0,33.9,29.4,72.0,0.0,8.0,3.0,80.0,0.0,SE,96745,03-09
2014-09-04,26.0,33.4,29.2,75.0,0.0,6.0,3.0,360.0,1.0,N ,96745,04-09
2014-09-05,25.0,33.0,29.0,74.0,0.0,7.2,3.0,350.0,2.0,N ,96745,05-09
2014-09-06,24.0,32.4,27.7,70.0,0.0,1.4,3.0,270.0,0.0,W ,96745,06-09
2014-09-07,26.0,33.2,28.6,75.0,0.0,5.1,4.0,30.0,2.0,E ,96745,07-09
2014-09-08,26.0,33.0,28.8,66.0,0.0,5.5,4.0,40.0,2.0,N ,96745,08-09
2014-09-09,25.0,35.0,29.7,63.0,0.0,8.0,4.0,350.0,2.0,N ,96745,09-09
2014-09-10,26.0,33.6,28.5,70.0,0.0,7.9,3.0,90.0,2.0,E ,96745,10-09
2014-09-11,25.0,35.2,29.1,62.0,0.0,8.0,5.0,110.0,2.0,E ,96745,11-09
2014-09-12,26.0,35.1,29.6,59.0,0.0,8.0,5.0,90.0,2.0,E ,96745,12-09
2014-09-13,26.0,35.6,29.7,59.0,0.0,8.0,3.0,100.0,1.0,E ,96745,13-09
2014-09-14,25.0,35.2,29.8,59.0,0.0,8.0,3.0,70.0,2.0,E ,96745,14-09
2014-09-15,24.0,33.8,29.0,61.0,0.0,5.0,5.0,350.0,2.0,N ,96745,15-09
2014-09-16,25.0,35.0,29.0,60.0,0.0,8.0,4.0,80.0,2.0,E ,96745,16-09
2014-09-17,25.0,35.4,29.2,58.0,0.0,8.0,4.0,90.0,3.0,E ,96745,17-09
2014-09-18,26.0,35.4,30.3,61.0,0.0,8.0,5.0,90.0,2.0,E ,96745,18-09
2014-09-19,27.0,35.0,29.9,67.0,0.0,8.0,4.0,90.0,3.0,E ,96745,19-09
2014-09-20,24.0,35.3,29.3,68.0,0.1,7.5,6.0,120.0,2.0,E ,96745,20-09
2014-09-21,25.0,33.8,28.3,75.0,0.0,5.3,3.0,90.0,2.0,N ,96745,21-09
2014-09-22,25.0,35.4,29.1,63.0,0.0,8.4,5.0,30.0,3.0,E ,96745,22-09
2014-09-23,26.0,35.8,29.7,55.0,0.0,8.0,6.0,70.0,2.0,S ,96745,23-09
2014-09-24,25.0,37.0,30.4,52.0,0.0,8.0,7.0,70.0,2.0,E ,96745,24-09
2014-09-25,25.0,34.4,28.9,64.0,0.0,8.0,3.0,30.0,1.0,N ,96745,25-09
2014-09-26,24.0,33.6,29.5,68.0,0.0,8.0,3.0,360.0,2.0,N ,96745,26-09
2014-09-27,25.0,34.0,29.2,66.0,0.0,8.0,4.0,350.0,1.0,N ,96745,27-09
2014-09-28,26.0,34.6,29.0,64.0,0.0,7.5,3.0,60.0,2.0,N ,96745,28-09
2014-09-29,26.0,35.2,29.8,64.0,0.0,7.6,3.0,70.0,2.0,E ,96745,29-09
2014-09-30,26.0,34.4,29.2,69.0,0.0,8.0,4.0,100.0,2.0,N ,96745,30-09
2014-10-01,27.0,34.8,29.8,70.0,0.0,7.4,4.0,40.0,2.0,NE,96745,01-10
2014-10-02,27.0,34.6,30.1,69.0,0.0,8.0,3.0,90.0,1.0,E ,96745,02-10
2014-10-03,26.0,32.8,29.7,62.0,0.0,8.0,3.0,30.0,1.0,E ,96745,03-10
2014-10-04,26.0,35.6,30.1,59.0,0.0,8.0,3.0,50.0,1.0,NE,96745,04-10
2014-10-05,26.0,36.0,29.6,68.0,0.0,8.0,3.0,270.0,1.0,N ,96745,05-10
2014-10-06,26.0,34.0,29.4,65.0,0.0,3.3,3.0,70.0,1.0,N ,96745,06-10
2014-10-07,25.0,34.4,29.5,69.0,0.0,4.0,4.0,90.0,2.0,E ,96745,07-10
2014-10-08,26.0,35.2,30.0,65.0,0.0,5.0,3.0,320.0,1.0,N ,96745,08-10
2014-10-09,27.0,36.4,30.5,56.0,0.0,8.0,5.0,360.0,2.0,E ,96745,09-10
2014-10-10,25.0,36.8,30.3,56.0,0.0,8.0,4.0,70.0,2.0,E ,96745,10-10
2014-10-11,26.0,36.0,29.9,64.0,0.0,6.2,3.0,350.0,1.0,N ,96745,11-10
2014-10-12,27.0,34.8,28.8,72.0,0.0,6.2,4.0,340.0,2.0,N ,96745,12-10
2014-10-13,25.0,34.2,29.9,70.0,10.7,7.2,3.0,100.0,1.0,N ,96745,13-10
2014-10-14,26.0,34.4,29.0,75.0,0.0,4.5,3.0,70.0,2.0,E ,96745,14-10
2014-10-15,27.0,34.2,29.6,71.0,0.0,6.5,5.0,340.0,2.0,N ,96745,15-10
2014-10-16,27.0,34.4,30.0,74.0,0.0,7.2,3.0,350.0,1.0,N ,96745,16-10
2014-10-17,26.0,34.4,29.8,76.0,0.0,7.4,3.0,70.0,1.0,E ,96745,17-10
2014-10-18,27.0,35.8,30.2,64.0,0.0,5.5,4.0,20.0,2.0,E ,96745,18-10
2014-10-19,27.0,36.6,30.8,58.0,0.0,8.0,5.0,70.0,2.0,E ,96745,19-10
2014-10-20,27.0,36.6,30.4,66.0,0.0,8.0,3.0,340.0,2.0,N ,96745,20-10
2014-10-21,26.0,36.0,30.8,62.0,0.0,7.0,4.0,70.0,2.0,E ,96745,21-10
2014-10-22,27.0,35.3,30.1,69.0,0.0,7.7,4.0,350.0,2.0,N ,96745,22-10
2014-10-23,25.0,34.4,29.6,69.0,37.5,3.0,4.0,360.0,2.0,N ,96745,23-10
2014-10-24,26.0,35.0,29.1,72.0,0.0,6.7,4.0,360.0,2.0,N ,96745,24-10
2014-10-25,26.0,36.6,30.3,64.0,0.0,8.0,4.0,360.0,2.0,N ,96745,25-10
2014-10-26,26.0,35.2,30.2,71.0,0.0,8.0,3.0,350.0,2.0,N ,96745,26-10
2014-10-27,27.0,34.4,29.6,74.0,0.0,7.3,4.0,360.0,2.0,N ,96745,27-10
2014-10-28,27.0,34.2,30.0,70.0,0.0,5.0,4.0,360.0,2.0,N ,96745,28-10
2014-10-29,27.0,34.3,29.4,72.0,2.1,3.0,3.0,340.0,1.0,N ,96745,29-10
2014-10-30,27.0,31.6,29.0,72.0,0.5,0.2,4.0,20.0,2.0,N ,96745,30-10
2014-10-31,27.0,35.2,30.2,71.0,0.0,1.0,4.0,360.0,2.0,N ,96745,31-10
2014-11-01,27.0,35.0,30.0,68.0,0.0,8.0,3.0,360.0,2.0,N ,96745,01-11
2014-11-02,26.0,34.8,30.4,72.0,0.0,8.0,4.0,360.0,1.0,N ,96745,02-11
2014-11-03,27.0,36.0,30.6,67.0,0.0,8.0,4.0,350.0,0.0,N ,96745,03-11
2014-11-04,27.0,35.4,30.8,65.0,0.0,8.0,5.0,360.0,1.0,N ,96745,04-11
2014-11-05,27.0,35.2,30.2,69.0,0.0,6.8,3.0,90.0,2.0,E ,96745,05-11
2014-11-06,26.0,35.0,29.9,72.0,6.5,3.5,5.0,10.0,0.0,N ,96745,06-11
2014-11-07,26.0,34.0,28.9,76.0,0.0,1.0,5.0,210.0,2.0,N ,96745,07-11
2014-11-08,26.0,35.0,28.5,74.0,8.2,5.4,4.0,250.0,2.0,N ,96745,08-11
2014-11-09,26.0,34.6,29.9,73.0,0.0,7.3,3.0,10.0,2.0,N ,96745,09-11
2014-11-10,25.0,32.4,28.4,74.0,4.8,1.8,4.0,150.0,2.0,N ,96745,10-11
2014-11-11,25.0,31.2,27.1,82.0,0.0,1.0,5.0,270.0,2.0,N ,96745,11-11
2014-11-12,26.0,35.4,34.3,72.0,0.0,7.0,4.0,100.0,2.0,N ,96745,12-11
2014-11-13,25.0,32.5,28.6,74.0,0.8,1.0,4.0,350.0,1.0,N ,96745,13-11
2014-11-14,26.0,33.0,28.7,72.0,0.0,2.3,3.0,40.0,2.0,N ,96745,14-11
2014-11-15,26.0,34.0,29.4,72.0,0.7,6.5,4.0,360.0,2.0,N ,96745,15-11
2014-11-16,26.0,34.0,29.2,74.0,0.0,6.0,4.0,360.0,2.0,N ,96745,16-11
2014-11-17,26.0,34.2,29.5,72.0,0.0,2.6,4.0,360.0,3.0,N ,96745,17-11
2014-11-18,27.0,31.8,28.7,74.0,0.7,1.5,3.0,340.0,2.0,N ,96745,18-11
2014-11-19,26.0,33.4,29.1,72.0,,4.5,4.0,340.0,3.0,NW,96745,19-11
2014-11-20,27.0,33.8,29.5,72.0,0.0,6.0,4.0,330.0,2.0,SE,96745,20-11
2014-11-21,27.0,33.0,29.8,73.0,0.0,5.3,4.0,10.0,2.0,N ,96745,21-11
2014-11-22,27.0,33.8,30.1,70.0,0.0,5.3,3.0,80.0,3.0,E ,96745,22-11
2014-11-23,0.0,34.0,30.4,71.0,0.0,5.5,4.0,360.0,2.0,N ,96745,23-11
2014-11-24,24.0,32.6,28.2,78.0,41.0,1.4,3.0,320.0,2.0,N ,96745,24-11
2014-11-25,25.0,31.6,27.6,80.0,0.0,3.0,3.0,340.0,1.0,N ,96745,25-11
2014-11-26,26.0,32.4,28.8,74.0,0.0,4.3,2.0,330.0,2.0,NW,96745,26-11
2014-11-27,26.0,32.6,28.8,74.0,0.3,5.4,3.0,320.0,1.0,NW,96745,27-11
2014-11-28,26.0,33.2,28.8,75.0,1.5,4.0,3.0,90.0,2.0,NW,96745,28-11
2014-11-29,26.0,32.6,28.5,73.0,0.6,4.2,4.0,320.0,2.0,W ,96745,29-11
2014-11-30,26.0,32.4,28.6,73.0,0.0,0.8,3.0,270.0,2.0,W ,96745,30-11
2014-12-01,26.0,34.2,30.5,59.0,0.0,1.7,3.0,250.0,2.0,W ,96745,01-12
2014-12-02,27.0,33.0,28.8,66.0,0.0,,3.0,250.0,2.0,W ,96745,02-12
2014-12-03,26.0,31.8,27.9,70.0,0.0,2.0,4.0,230.0,2.0,S ,96745,03-12
2014-12-04,26.0,32.2,28.4,73.0,0.2,1.7,4.0,250.0,2.0,W ,96745,04-12
2014-12-05,25.0,32.0,27.7,77.0,32.5,0.2,3.0,10.0,1.0,N ,96745,05-12
2014-12-06,25.0,32.6,27.0,84.0,6.5,2.4,3.0,300.0,2.0,W ,96745,06-12
2014-12-07,25.0,29.0,26.3,86.0,15.3,0.3,3.0,260.0,2.0,W ,96745,07-12
2014-12-08,25.0,32.6,27.9,78.0,5.0,4.0,4.0,250.0,2.0,W ,96745,08-12
2014-12-09,25.0,31.8,27.6,77.0,0.0,2.7,3.0,280.0,2.0,W ,96745,09-12
2014-12-10,25.0,32.0,28.4,72.0,0.0,7.0,3.0,300.0,2.0,W ,96745,10-12
2014-12-11,27.0,31.0,28.7,76.0,0.0,5.0,3.0,290.0,2.0,W ,96745,11-12
2014-12-12,26.0,32.4,28.5,78.0,11.1,1.0,4.0,320.0,2.0,NW,96745,12-12
2014-12-13,25.0,29.8,27.4,81.0,,0.0,4.0,310.0,1.0,N ,96745,13-12
2014-12-14,27.0,31.2,28.1,78.0,0.0,4.3,3.0,300.0,2.0,W ,96745,14-12
2014-12-15,26.0,31.0,28.8,76.0,0.0,5.8,3.0,330.0,2.0,N ,96745,15-12
2014-12-16,26.0,31.0,28.6,77.0,4.1,3.5,4.0,320.0,2.0,NW,96745,16-12
2014-12-17,27.0,34.8,29.8,69.0,0.0,6.3,4.0,340.0,2.0,W ,96745,17-12
2014-12-18,27.0,31.0,28.9,76.0,0.0,3.2,4.0,350.0,1.0,W ,96745,18-12
2014-12-19,25.0,31.8,28.2,83.0,49.0,2.5,3.0,310.0,2.0,NW,96745,19-12
2014-12-20,26.0,32.0,28.0,81.0,3.0,4.0,4.0,320.0,2.0,W ,96745,20-12
2014-12-21,25.0,31.8,28.2,81.0,18.2,6.3,3.0,10.0,1.0,NW,96745,21-12
2014-12-22,26.0,30.8,27.8,82.0,0.0,4.2,3.0,340.0,2.0,NW,96745,22-12
2014-12-23,26.0,33.2,29.2,74.0,,4.0,4.0,300.0,2.0,W ,96745,23-12
2014-12-24,26.0,32.4,28.5,78.0,0.0,6.3,3.0,320.0,1.0,W ,96745,24-12
2014-12-25,26.0,32.6,28.8,74.0,0.0,6.8,4.0,320.0,2.0,NW,96745,25-12
2014-12-26,25.0,32.0,28.1,79.0,21.1,1.2,3.0,190.0,1.0,S ,96745,26-12
2014-12-27,24.0,27.2,26.3,90.0,44.5,0.0,3.0,270.0,2.0,W ,96745,27-12
2014-12-28,25.0,30.0,27.8,73.0,,0.0,4.0,270.0,2.0,W ,96745,28-12
2014-12-29,26.0,33.6,29.1,69.0,0.0,4.4,4.0,250.0,2.0,W ,96745,29-12
2014-12-30,25.0,32.6,29.3,65.0,0.0,1.3,5.0,270.0,3.0,W ,96745,30-12
2014-12-31,24.0,29.4,24.3,83.0,25.1,0.0,4.0,270.0,3.0,W ,96745,31-12
2015-01-01,24.0,29.4,26.1,83.0,25.1,0.0,3.0,270.0,2.0,W ,96745,01-01
2015-01-02,25.0,29.8,26.4,85.0,6.9,0.0,4.0,290.0,2.0,W ,96745,02-01
2015-01-03,24.0,29.8,26.0,87.0,31.6,0.3,5.0,330.0,2.0,W ,96745,03-01
2015-01-04,24.0,,25.4,87.0,15.7,2.8,4.0,260.0,2.0,W ,96745,04-01
2015-01-05,,31.8,27.8,75.0,2.8,1.0,4.0,280.0,3.0,W ,96745,05-01
2015-01-06,25.0,32.0,28.0,76.0,0.0,4.3,4.0,280.0,2.0,W ,96745,06-01
2015-01-07,,31.2,28.4,74.0,0.0,3.7,4.0,360.0,2.0,N ,96745,07-01
2015-01-08,25.0,32.0,28.4,74.0,0.0,4.1,5.0,270.0,3.0,W ,96745,08-01
2015-01-09,26.0,33.4,29.1,73.0,0.0,3.5,5.0,160.0,3.0,W ,96745,09-01
2015-01-10,26.0,33.2,29.0,69.0,0.0,7.0,4.0,310.0,2.0,W ,96745,10-01
2015-01-11,,31.6,28.5,75.0,0.0,3.6,4.0,280.0,2.0,W ,96745,11-01
2015-01-12,26.0,29.4,26.4,84.0,0.7,7.7,3.0,260.0,1.0,N ,96745,12-01
2015-01-13,24.0,,25.6,89.0,51.3,0.0,4.0,240.0,2.0,W ,96745,13-01
2015-01-14,25.0,30.0,27.0,83.0,11.4,0.7,5.0,290.0,1.0,N ,96745,14-01
2015-01-15,25.0,31.8,27.5,79.0,3.8,2.8,3.0,260.0,1.0,N ,96745,15-01
2015-01-16,25.0,30.2,27.8,79.0,,5.0,4.0,310.0,2.0,N ,96745,16-01
2015-01-17,25.0,29.4,27.4,82.0,18.3,5.8,4.0,320.0,2.0,W ,96745,17-01
2015-01-18,25.0,30.0,27.6,80.0,4.6,1.3,4.0,320.0,1.0,N ,96745,18-01
2015-01-19,26.0,28.0,25.5,88.0,2.9,1.6,2.0,280.0,1.0,N ,96745,19-01
2015-01-20,24.0,30.2,25.0,91.0,25.6,0.0,4.0,160.0,1.0,N ,96745,20-01
2015-01-21,23.0,29.4,26.5,82.0,35.7,3.5,7.0,350.0,2.0,N ,96745,21-01
2015-01-22,,27.7,25.8,93.0,17.3,3.2,3.0,300.0,1.0,N ,96745,22-01
2015-01-23,23.0,27.4,24.8,94.0,134.3,0.0,2.0,340.0,0.0,N ,96745,23-01
2015-01-24,,29.8,27.0,81.0,8.8,1.0,3.0,340.0,1.0,N ,96745,24-01
2015-01-25,,30.2,26.5,87.0,3.0,4.0,4.0,320.0,1.0,N ,96745,25-01
2015-01-26,25.0,28.6,26.5,86.0,40.8,5.0,3.0,320.0,0.0,N ,96745,26-01
2015-01-27,24.0,29.4,26.4,87.0,32.0,0.0,3.0,320.0,1.0,N ,96745,27-01
2015-01-28,,,,,,2.8,2.0,260.0,1.0,N ,96745,28-01
2015-01-29,25.0,30.6,,,,7.2,3.0,330.0,1.0,N ,96745,29-01
2015-01-30,26.0,31.6,28.0,77.0,0.0,3.3,4.0,320.0,2.0,N ,96745,30-01
2015-01-31,,30.4,27.9,81.0,0.0,5.4,3.0,300.0,1.0,N ,96745,31-01
2015-02-01,24.0,26.4,24.4,95.0,19.4,3.0,4.0,270.0,1.0,N ,96745,01-02
2015-02-02,23.0,29.4,26.7,84.0,95.8,,3.0,320.0,1.0,N ,96745,02-02
2015-02-03,24.0,29.2,27.4,81.0,1.6,2.3,3.0,310.0,1.0,N ,96745,03-02
2015-02-04,25.0,29.4,26.9,83.0,1.0,0.5,3.0,320.0,1.0,N ,96745,04-02
2015-02-05,26.0,30.2,27.0,83.0,0.6,1.8,4.0,310.0,2.0,NW,96745,05-02
2015-02-06,25.0,29.4,27.1,79.0,1.8,4.0,4.0,320.0,1.0,N ,96745,06-02
2015-02-07,25.0,29.6,27.3,79.0,0.8,5.0,4.0,300.0,1.0,N ,96745,07-02
2015-02-08,24.0,28.4,26.2,85.0,11.6,5.0,4.0,290.0,2.0,N ,96745,08-02
2015-02-09,23.0,24.8,24.2,96.0,177.0,1.8,4.0,320.0,1.0,N ,96745,09-02
2015-02-10,24.0,28.4,25.4,89.0,277.5,0.0,3.0,300.0,1.0,N ,96745,10-02
2015-02-11,23.0,27.6,25.1,90.0,31.4,,3.0,250.0,1.0,N ,96745,11-02
2015-02-12,23.0,28.4,26.0,88.0,14.7,0.4,5.0,310.0,2.0,N ,96745,12-02
2015-02-13,24.0,27.8,25.3,91.0,12.0,,4.0,300.0,1.0,N ,96745,13-02
2015-02-14,25.0,29.2,26.6,86.0,30.8,1.2,4.0,310.0,1.0,N ,96745,14-02
2015-02-15,25.0,28.4,26.2,91.0,,6.5,2.0,360.0,0.0,N ,96745,15-02
2015-02-16,,30.2,27.6,85.0,58.8,2.0,3.0,320.0,1.0,N ,96745,16-02
2015-02-17,26.0,28.2,26.5,88.0,0.5,,3.0,240.0,1.0,N ,96745,17-02
2015-02-18,25.0,29.8,27.1,84.0,55.6,0.4,4.0,310.0,2.0,NW,96745,18-02
2015-02-19,,28.0,25.1,94.0,85.6,3.5,0.0,0.0,0.0,N ,96745,19-02
2015-02-20,24.0,29.6,26.6,83.0,10.5,0.0,4.0,240.0,1.0,N ,96745,20-02
2015-02-21,25.0,,27.5,83.0,0.0,1.2,4.0,320.0,2.0,N ,96745,21-02
2015-02-22,25.0,31.8,27.7,71.0,0.0,6.0,5.0,300.0,1.0,N ,96745,22-02
2015-02-23,25.0,30.4,27.1,80.0,0.0,9.0,4.0,310.0,1.0,N ,96745,23-02
2015-02-24,25.0,31.2,28.1,76.0,1.9,3.2,4.0,320.0,1.0,N ,96745,24-02
2015-02-25,26.0,31.0,28.7,77.0,0.0,5.8,4.0,300.0,2.0,N ,96745,25-02
2015-02-26,26.0,32.0,29.0,76.0,0.0,4.4,4.0,320.0,1.0,N ,96745,26-02
2015-02-27,26.0,30.8,27.5,83.0,44.1,3.0,4.0,300.0,1.0,N ,96745,27-02
2015-02-28,26.0,30.4,27.9,80.0,6.5,4.6,5.0,310.0,1.0,N ,96745,28-02
2015-03-01,26.0,29.8,27.2,84.0,0.0,4.0,4.0,300.0,1.0,N ,96745,01-03
2015-03-02,26.0,30.0,27.4,78.0,0.6,0.3,3.0,240.0,1.0,N ,96745,02-03
2015-03-03,,31.2,27.3,82.0,16.6,1.2,3.0,300.0,1.0,N ,96745,03-03
2015-03-04,,31.2,27.3,78.0,,1.9,4.0,250.0,2.0,W ,96745,04-03
2015-03-05,25.0,30.8,28.0,75.0,,3.4,4.0,300.0,1.0,N ,96745,05-03
2015-03-06,25.0,30.5,27.6,76.0,0.0,5.0,4.0,320.0,2.0,N ,96745,06-03
2015-03-07,25.0,32.0,27.6,76.0,,2.6,4.0,260.0,1.0,N ,96745,07-03
2015-03-08,26.0,28.8,26.9,81.0,11.0,2.0,3.0,260.0,1.0,N ,96745,08-03
2015-03-09,25.0,31.4,28.0,77.0,3.0,0.4,4.0,290.0,2.0,N ,96745,09-03
2015-03-10,26.0,31.0,27.0,82.0,11.9,6.2,4.0,320.0,1.0,N ,96745,10-03
2015-03-11,25.0,29.6,26.4,85.0,2.5,4.3,4.0,350.0,1.0,N ,96745,11-03
2015-03-12,25.0,30.0,27.0,83.0,3.9,3.0,4.0,310.0,1.0,N ,96745,12-03
2015-03-13,25.0,30.0,,,1.1,3.7,4.0,290.0,1.0,N ,96745,13-03
2015-03-14,26.0,29.2,27.2,85.0,,1.3,4.0,330.0,1.0,N ,96745,14-03
2015-03-15,25.0,30.0,27.0,85.0,0.0,0.0,4.0,360.0,1.0,N ,96745,15-03
2015-03-16,,30.6,,,55.3,3.4,4.0,280.0,1.0,N ,96745,16-03
2015-03-17,26.0,32.8,,,0.8,6.3,4.0,250.0,2.0,N ,96745,17-03
2015-03-18,26.0,32.6,28.6,76.0,3.5,5.0,3.0,340.0,1.0,N ,96745,18-03
2015-03-19,26.0,31.6,29.0,78.0,0.0,9.0,4.0,300.0,1.0,N ,96745,19-03
2015-03-20,25.0,32.0,28.0,78.0,35.8,2.0,5.0,310.0,1.0,N ,96745,20-03
2015-03-21,,31.0,27.5,84.0,25.1,6.5,3.0,320.0,1.0,N ,96745,21-03
2015-03-22,25.0,31.8,28.6,77.0,0.0,2.6,5.0,100.0,1.0,N ,96745,22-03
2015-03-23,25.0,31.6,27.9,77.0,6.0,7.2,3.0,310.0,1.0,N ,96745,23-03
2015-03-24,25.0,32.2,28.6,78.0,0.0,8.0,3.0,160.0,1.0,N ,96745,24-03
2015-03-25,26.0,30.4,26.5,84.0,0.0,5.1,4.0,300.0,1.0,N ,96745,25-03
2015-03-26,25.0,30.0,26.9,83.0,14.0,2.2,4.0,320.0,0.0,N ,96745,26-03
2015-03-27,25.0,31.6,,,13.2,3.2,4.0,310.0,1.0,N ,96745,27-03
2015-03-28,26.0,32.2,28.6,78.0,0.0,8.0,3.0,10.0,1.0,N ,96745,28-03
2015-03-29,26.0,,29.2,72.0,0.0,6.5,4.0,330.0,1.0,N ,96745,29-03
2015-03-30,,32.2,29.2,75.0,2.8,5.4,2.0,330.0,1.0,N ,96745,30-03
2015-03-31,27.0,32.6,29.3,76.0,,7.8,3.0,310.0,1.0,N ,96745,31-03
2015-04-01,27.0,32.0,29.5,76.0,0.0,8.0,4.0,350.0,1.0,N ,96745,01-04
2015-04-02,,31.2,27.7,82.0,0.1,5.0,3.0,300.0,1.0,N ,96745,02-04
2015-04-03,25.0,29.2,27.5,84.0,3.8,1.0,2.0,250.0,0.0,N ,96745,03-04
2015-04-04,,31.6,27.5,84.0,0.0,0.4,4.0,310.0,1.0,N ,96745,04-04
2015-04-05,26.0,32.6,28.9,78.0,3.4,2.0,3.0,90.0,1.0,N ,96745,05-04
2015-04-06,26.0,33.2,29.3,78.0,0.3,7.2,3.0,320.0,1.0,N ,96745,06-04
2015-04-07,27.0,31.0,28.7,80.0,4.5,,4.0,330.0,1.0,N ,96745,07-04
2015-04-08,25.0,31.6,28.0,82.0,7.5,1.4,4.0,30.0,1.0,N ,96745,08-04
2015-04-09,26.0,31.0,28.2,82.0,7.4,5.0,4.0,320.0,1.0,N ,96745,09-04
2015-04-10,26.0,32.2,28.6,76.0,2.2,4.8,3.0,300.0,1.0,NW,96745,10-04
2015-04-11,25.0,32.6,29.0,80.0,5.0,,3.0,240.0,1.0,N ,96745,11-04
2015-04-12,25.0,33.2,28.9,76.0,1.0,5.5,5.0,160.0,1.0,N ,96745,12-04
2015-04-13,24.0,30.4,27.6,84.0,4.9,,3.0,320.0,1.0,N ,96745,13-04
2015-04-14,26.0,32.0,28.0,82.0,0.2,0.8,3.0,340.0,1.0,N ,96745,14-04
2015-04-15,26.0,31.0,28.6,77.0,,4.0,3.0,310.0,1.0,N ,96745,15-04
2015-04-16,26.0,33.6,29.1,77.0,0.0,2.6,4.0,80.0,1.0,N ,96745,16-04
2015-04-17,27.0,30.0,27.9,84.0,0.0,4.5,4.0,320.0,0.0,N ,96745,17-04
2015-04-18,27.0,33.0,28.8,81.0,1.4,0.3,5.0,250.0,1.0,N ,96745,18-04
2015-04-19,25.0,31.6,27.8,82.0,33.3,,4.0,250.0,1.0,N ,96745,19-04
2015-04-20,26.0,32.8,28.6,75.0,,6.0,4.0,340.0,1.0,N ,96745,20-04
2015-04-21,26.0,32.6,29.0,77.0,0.3,7.3,3.0,300.0,1.0,N ,96745,21-04
2015-04-22,27.0,32.6,28.9,74.0,1.0,3.5,4.0,320.0,1.0,N ,96745,22-04
2015-04-23,26.0,33.2,29.2,71.0,0.0,2.1,4.0,300.0,2.0,N ,96745,23-04
2015-04-24,25.0,30.8,27.2,79.0,0.0,3.2,5.0,260.0,2.0,W ,96745,24-04
2015-04-25,25.0,31.6,27.1,81.0,2.6,,4.0,300.0,1.0,N ,96745,25-04
2015-04-26,,32.8,27.6,80.0,4.0,1.1,3.0,290.0,1.0,W ,96745,26-04
2015-04-27,25.0,31.2,27.9,75.0,,4.5,4.0,270.0,2.0,W ,96745,27-04
2015-04-28,25.0,33.2,29.3,73.0,0.0,2.5,3.0,310.0,2.0,W ,96745,28-04
2015-04-29,27.0,,29.6,71.0,0.0,5.2,4.0,290.0,2.0,N ,96745,29-04
2015-04-30,27.0,34.4,29.8,70.0,0.0,5.0,4.0,280.0,2.0,W ,96745,30-04
2015-05-01,27.0,31.8,28.6,76.0,0.0,6.0,3.0,320.0,1.0,N ,96745,01-05
2015-05-02,,32.6,28.8,75.0,0.0,1.6,3.0,310.0,1.0,N ,96745,02-05
2015-05-03,26.0,31.4,27.1,83.0,0.0,2.1,4.0,270.0,1.0,N ,96745,03-05
2015-05-04,25.0,32.8,27.5,81.0,16.6,2.0,5.0,180.0,1.0,N ,96745,04-05
2015-05-06,25.0,34.0,29.3,74.0,0.0,5.8,4.0,180.0,1.0,N ,96745,06-05
2015-05-07,26.0,33.4,29.3,72.0,0.0,6.5,4.0,180.0,1.0,N ,96745,07-05
2015-05-08,27.0,33.8,29.8,68.0,0.0,,3.0,40.0,1.0,N ,96745,08-05
2015-05-09,27.0,33.0,29.2,69.0,0.0,6.6,3.0,40.0,1.0,N ,96745,09-05
2015-05-10,,32.8,30.6,69.0,,,3.0,90.0,1.0,N ,96745,10-05
2015-05-11,25.0,32.4,28.9,73.0,0.0,6.7,3.0,180.0,1.0,N ,96745,11-05
2015-05-12,26.0,34.2,29.4,72.0,0.0,4.2,4.0,90.0,2.0,N ,96745,12-05
2015-05-13,27.0,34.2,29.6,74.0,0.0,6.2,3.0,60.0,1.0,N ,96745,13-05
2015-05-14,27.0,33.6,29.4,79.0,0.0,5.6,4.0,30.0,1.0,N ,96745,14-05
2015-05-15,26.0,31.8,28.8,77.0,0.0,5.1,3.0,100.0,1.0,N ,96745,15-05
2015-05-16,26.0,33.2,28.9,77.0,0.0,2.3,3.0,50.0,1.0,N ,96745,16-05
2015-05-17,27.0,34.0,29.8,73.0,0.0,5.3,3.0,90.0,2.0,E ,96745,17-05
2015-05-18,27.0,32.7,29.3,77.0,0.0,6.5,3.0,160.0,1.0,N ,96745,18-05
2015-05-19,27.0,33.6,29.1,76.0,0.0,5.7,3.0,20.0,1.0,N ,96745,19-05
2015-05-20,27.0,33.8,29.5,65.0,0.0,6.3,3.0,120.0,1.0,SE,96745,20-05
2015-05-21,26.0,33.4,29.3,70.0,0.0,6.0,3.0,160.0,1.0,N ,96745,21-05
